Name,Extracted_name,Value,Raw_unit,Type
0.7Li2MnO3 · 0.3Li4Mn5O12(400),"[{'Li': '2.0', 'Mn': '1.0', 'O': '3.0'}]",105,Wh/kg,None
LiFePO4 / C nano,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",551,Whkg−1,None
NiCo2S4 @ C,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}, {'C': '1.0'}]",1945.9324655,Wh/kg,None
Ti2Ni,"[{'Ti': '2.0', 'Ni': '1.0'}]",72.329271326,Wh/kg,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",518,Whkg−1,None
Mn0.756Co0.133Ni0.111CO3,"[{'Mn': '0.756', 'Co': '0.133', 'Ni': '0.111', 'C': '1.0', 'O': '3.0'}]",2262,Wh/kg,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",17.1,Whkg−1,None
PMMA / r-GO / Au / / PMMA / r-GO,"[{'Au': '1.0'}, {'Au': '1.0'}]",19.2,Whkg−1,None
NiZn,"[{'Ni': '1.0', 'Zn': '1.0'}]",70,Whkg−1,None
NiO @ C,"[{'Ni': '1.0', 'O': '1.0'}, {'C': '1.0'}]",179.4715,Wh/kg,None
Li2.6Co0.2Cu0.2Na,"[{'Li': '2.6', 'Co': '0.2', 'Cu': '0.2', 'Na': '1.0'}]",501.6,Wh/kg,None
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",250,Whkg−1,None
MnO2 / carbon,"[{'Mn': '1.0', 'O': '2.0'}]",25,Whkg−1,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",521,Whkg−1,None
Ni0.85Se,"[{'Ni': '0.85', 'Se': '1.0'}]",40.7,Whkg−1,None
CoNi2S4,"[{'Co': '1.0', 'Ni': '2.0', 'S': '4.0'}]",33.9,Whkg−1,None
MoO2 / N-C H-NWs,"[{'Mo': '1.0', 'O': '2.0'}]",1016.1192308,Wh/kg,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",586,Whkg−1,None
Ni3S2-CNTs / / AC,"[{'Ni': '3.0', 'S': '2.0'}]",18.7,Whkg−1,None
CS-02,"[{'C': '1.0', 'S': '1.0'}]",37.9,Whkg−1,None
SnS2 / G-As,"[{'Sn': '1.0', 'S': '2.0'}]",1973.16,Wh/kg,None
Fe3BO6,"[{'Fe': '3.0', 'B': '1.0', 'O': '6.0'}]",1296.0923077,Wh/kg,None
SiOx / C,"[{'Si': '1.0', 'O': 'x'}, {'C': '1.0'}]",661,Whkg−1,Anod
V2O5-NFs,"[{'V': '2.0', 'O': '5.0'}]",73,Whkg−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",27,Whkg−1,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",106.5,Whkg-1,None
NaClO4 / H2O,"[{'Na': '1.0', 'Cl': '1.0', 'O': '4.0'}, {'H': '2.0', 'O': '1.0'}]",13.7,Whkg−1,None
Li2O2,"[{'Li': '2.0', 'O': '2.0'}]",3458,Wh/kg,None
Fe3O4–Co3O4,"[{'Fe': '3.0', 'O': '4.0'}]",248.115,Wh/kg,None
Co3S4 / Co3S4-rGO,"[{'Co': '3.0', 'S': '4.0'}]",1.09,Whkg−1,None
MgCo2O4,"[{'Mg': '1.0', 'Co': '2.0', 'O': '4.0'}]",918.5425,Wh/kg,None
Fe3O4 / graphene,"[{'Fe': '3.0', 'O': '4.0'}]",147,Whkg−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",41.3,Whkg−1,None
LiCoBO3,"[{'Li': '1.0', 'Co': '1.0', 'B': '1.0', 'O': '3.0'}]",320.488,Wh/kg,None
"C / 5, C / 2, 1 C, 2 C","[{'C': '1.0'}, {'C': '1.0'}]",395.34444444,Wh/kg,None
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",700,Whkg−1,None
Polytetrafluoroethylene,"[{'C': '2.0', 'F': '4.0'}]",2182,Whkg−1,None
Co3O4 @ NiMoO4,"[{'Co': '3.0', 'O': '4.0'}, {'Ni': '1.0', 'Mo': '1.0', 'O': '4.0'}]",34.2,Wh/kg,None
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",800,Wh/kg,None
HxMoO3,"[{'H': 'x', 'Mo': '1.0', 'O': '3.0'}]",608.45833333,Wh/kg,None
FeF3 / C,"[{'Fe': '1.0', 'F': '3.0'}, {'C': '1.0'}]",567.1930815,Wh/kg,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",8,Whkg−1,None
Ni(OH)2-6M-6H / / AC,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",37.8,Whkg−1,None
ZnBr2,"[{'Zn': '1.0', 'Br': '2.0'}]",135,Whkg−1,None
NaTi2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Na': '1.0', 'Ti': '2.0'}, {'C': '1.0'}]",67.775538462,Wh/kg,None
Copper oxide,"[{'Cu': '2.0', 'O': '3.0'}]",10.7,Whkg−1,None
FeOOH,"[{'Fe': '1.0', 'O': '2.0', 'H': '1.0'}]",45,Wh/kg,None
Bi4Ge3O12,"[{'Bi': '4.0', 'Ge': '3.0', 'O': '12.0'}]",598.37301538,Wh/kg,None
Ni–Zn–Co oxide / hydroxide,"[{'O': '1.0', 'H': '1.0'}]",41.65,Whkg−1,None
Co3O4 / / carbon,"[{'Co': '3.0', 'O': '4.0'}]",36,Whkg−1,None
Na0.010Li0.83Ni0.33Mn0.67O2,"[{'Na': '0.01', 'Li': '0.83', 'Ni': '0.33', 'Mn': '0.67', 'O': '2.0'}]",856.8,Wh/kg,None
MnO2 / / graphene,"[{'Mn': '1.0', 'O': '2.0'}]",14.9,Whkg−1,None
NiSe2,"[{'Ni': '1.0', 'Se': '2.0'}]",32.7,Whkg−1,None
Na0.67Mn0.72Mg0.28O2,"[{'Na': '0.67', 'Mn': '0.72', 'Mg': '0.28', 'O': '2.0'}]",924,Wh/kg,None
AC / / NaMnO2,"[{'Na': '1.0', 'Mn': '1.0', 'O': '2.0'}]",19.5,Whkg−1,None
CoP @ C-CNTs,"[{'Co': '1.0', 'P': '1.0'}]",1058.51,Wh/kg,None
Ni3S4–MoS2 / / ACASC,"[{'Ni': '3.0', 'S': '4.0'}]",58.43,Whkg−1,None
ZnFe2O4 / / Ni(OH)2,"[{'Zn': '1.0', 'Fe': '2.0', 'O': '4.0'}, {'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",41.7,Whkg−1,None
AC / / Co(OH)2,"[{'O': '2.0', 'H': '2.0', 'Co': '1.0'}]",25.7,Whkg−1,None
AC / / NiTe,"[{'Ni': '1.0', 'Te': '1.0'}]",33.6,Whkg−1,None
Fe2O3 / CNTs / / MnO2 / CNTs,"[{'Fe': '2.0', 'O': '3.0'}, {'Mn': '1.0', 'O': '2.0'}]",45.8,Whkg−1,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",100,Whkg−1,None
NiS / NHCS||AC,"[{'Ni': '1.0', 'S': '1.0'}]",38.3,Whkg−1,None
NaMnO2,"[{'Na': '1.0', 'Mn': '1.0', 'O': '2.0'}]",13.2,Whkg−1,None
ZnCo2O4 @ MnO2 / / a-Fe2O3,"[{'Zn': '1.0', 'Co': '2.0', 'O': '6.0', 'Mn': '1.0'}, {'Fe': '2.0', 'O': '3.0'}",37.8,Whkg−1,None
Fe2Mo3O8,"[{'Fe': '2.0', 'Mo': '3.0', 'O': '8.0'}]",151.4475,Wh/kg,None
LMO / AC,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",115.7,Whkg−1,None
Li2ZnTi3O8 / C-10,"[{'Li': '2.0', 'Zn': '1.0', 'Ti': '3.0', 'O': '8.0'}]",277.28225,Wh/kg,None
LiAl(Al),"[{'Li': '1.0', 'Al': '2.0'}]",147,Wh/kg,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",14,Whkg−1,None
MnCl2,"[{'Mn': '1.0', 'Cl': '2.0'}]",19.6,Wh/kg,None
AC / TiS2,"[{'Ti': '1.0', 'S': '2.0'}]",13,Whkg−1,None
Na2TiV(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '2.0', 'Ti': '1.0', 'V': '1.0'}]",130.3885,Wh/kg,None
CoMoO4 @ NiMoO4 / / Fe2O3-ASCs,"[{'Co': '1.0', 'Mo': '2.0', 'O': '8.0', 'Ni': '1.0'}, {'Fe': '2.0', 'O': '3.0'}",26.7,Whkg−1,None
LMO / AC,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",118.4,Whkg−1,None
Al 2O3,"[{'Al': '2.0', 'O': '3.0'}]",940,Wh/kg,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",546,Whkg−1,None
NiCo2S4 / graphene,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",7.4,Whkg−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",210,Whkg−1,Cath
Nb2O5,"[{'Nb': '2.0', 'O': '5.0'}]",76,Whkg−1,None
PNSC,"[{'P': '1.0', 'N': '1.0', 'S': '1.0', 'C': '1.0'}]",41.8,Whkg−1,None
LiF / Fe,"[{'Li': '1.0', 'F': '1.0'}, {'Fe': '1.0'}]",2160.8,Wh/kg,None
Na2Fe2(SO4)3 @ C @ GO,"[{'S': '3.0', 'O': '12.0', 'Na': '2.0', 'Fe': '2.0'}, {'C': '1.0'}]",400,Whkg−1,None
Sn / SnO2,"[{'Sn': '1.0'}, {'Sn': '1.0', 'O': '2.0'}]",1171.96,Wh/kg,None
Ni(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",21.74,Whkg−1,None
Dimethyl carbonate,"[{'O': '3.0', 'C': '3.0', 'H': '6.0'}]",79.1,Wh/kg,None
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",25.95,Whkg−1,None
LiNi0.5Co0.2Mn0.3O2,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.2', 'Mn': '0.3', 'O': '2.0'}]",731.68,Wh/kg,None
LiFe1−xRhxPO4 / C,"[{'Li': '1.0', 'Fe': '1-x', 'Rh': 'x', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",519.86,Wh/kg,None
CNTs @ SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",1609.0344286,Wh/kg,None
V2O3 @ C,"[{'V': '2.0', 'O': '3.0'}, {'C': '1.0'}]",31.7,Whkg−1,None
Ni / Co,"[{'Ni': '1.0'}, {'Co': '1.0'}]",70,Whkg−1,None
MnFe2O4 / LiMn2O4,"[{'Mn': '1.0', 'Fe': '2.0', 'O': '4.0'}, {'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}",10,Wh/kg,None
Li2MoO4 @ C,"[{'Li': '2.0', 'Mo': '1.0', 'O': '4.0'}, {'C': '1.0'}]",966.42,Wh/kg,None
A-Si / NiSix,"[{'Ni': '1.0', 'Si': 'x'}]",2750,Wh/kg,None
NiCoO2,"[{'Ni': '1.0', 'Co': '1.0', 'O': '2.0'}]",38.5,Whkg−1,None
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",27.15,Whkg−1,None
MnO2 / Ni,"[{'Mn': '1.0', 'O': '2.0'}, {'Ni': '1.0'}]",26.82,Whkg−1,None
Ag4Bi2O5-EMD,"[{'Ag': '4.0', 'Bi': '2.0', 'O': '5.0'}]",103.01,Wh/kg,None
NiBr / Ni,"[{'Ni': '1.0', 'Br': '1.0'}, {'Ni': '1.0'}]",265,Wh/kg,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",480,Whkg-1,None
CuCo2O4 / CuO / / rGO / Fe2O3,"[{'Cu': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Cu': '1.0', 'O': '1.0'}, {'Fe': '2.0",33,Wh/kg,None
Co2SnO4 @ C,"[{'Co': '2.0', 'Sn': '1.0', 'O': '4.0'}, {'C': '1.0'}]",5137,Wh/kg,None
Li4Ti5-xCexO12,"[{'Li': '4.0', 'Ti': '5-x', 'Ce': 'x', 'O': '12.0'}]",224.769375,Wh/kg,None
Ni-doped SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",703.4125,Wh/kg,None
CoFe2O4 @ CNTs,"[{'Co': '1.0', 'Fe': '2.0', 'O': '4.0'}]",621,Whkg−1,None
Co3O4 / / carbon,"[{'Co': '3.0', 'O': '4.0'}]",24.7,Whkg−1,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",6.97,Whkg−1,None
Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",72.6,Whkg−1,None
LaSrMnO4,"[{'La': '1.0', 'Sr': '1.0', 'Mn': '1.0', 'O': '4.0'}]",477.5,Wh/kg,None
(−)VN / / Co(OH)2(+),"[{'V': '1.0', 'N': '1.0'}]",22,Whkg−1,None
Li2Fe0.5Mn0.5SiO4,"[{'Li': '2.0', 'Fe': '0.5', 'Mn': '0.5', 'Si': '1.0', 'O': '4.0'}]",934.36,Wh/kg,None
LiVWO6,"[{'Li': '1.0', 'V': '1.0', 'W': '1.0', 'O': '6.0'}]",465,Wh/kg,None
NaFeyCo1-yO2,"[{'Na': '1.0', 'Fe': 'y', 'Co': '1-y', 'O': '2.0'}]",160,Wh/kg,None
Ni / Co,"[{'Ni': '1.0'}, {'Co': '1.0'}]",46.8,Whkg−1,None
Ni(OH)2 / graphene / / rGO,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",31,Whkg−1,None
Li2MnSiO4,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",789.8625,Wh/kg,None
NiS,"[{'Ni': '1.0', 'S': '1.0'}]",27.4,Whkg−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",48.8,Whkg−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",570,Whkg−1,None
NiCo2S4 / RGO-3,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",35.5,Whkg−1,None
SnS2 / C,"[{'Sn': '1.0', 'S': '2.0'}, {'C': '1.0'}]",600.75,Wh/kg,None
CNTs / Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",2355.8666667,Wh/kg,None
NiCo2S4 / / AC,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",31.5,Wh/kg,None
Fe2O3 @ TiO2,"[{'Fe': '2.0', 'O': '3.0'}, {'Ti': '1.0', 'O': '2.0'}]",613.8,Wh/kg,None
ZnFe2O4-C,"[{'Zn': '1.0', 'Fe': '2.0', 'O': '4.0'}]",202,Whkg−1,Anod
NiO / / Carbon,"[{'Ni': '1.0', 'O': '1.0'}]",7,Whkg−1,None
Lithium / sulfur,"[{'Li': '1.0'}, {'S': '1.0'}]",2600,Whkg−1,None
Lithium bis(trifluoromethanesulfo,"[{'Li': '1.0', 'C': '2.0', 'F': '6.0', 'N': '1.0', 'O': '4.0', 'S': '2.0'}]",20,Whkg−1,None
TiS2,"[{'Ti': '1.0', 'S': '2.0'}]",100,Whkg−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",40.2,Whkg−1,None
Mn3O4-G / / Mn3O4-G,"[{'Mn': '3.0', 'O': '4.0'}, {'Mn': '3.0', 'O': '4.0'}]",7.1,Whkg−1,None
Lead dioxides,"[{'Pb': '1.0', 'O': '2.0'}]",42,Wh/kg,None
LiF / Fe / C,"[{'Li': '1.0', 'F': '1.0'}, {'Fe': '1.0'}, {'C': '1.0'}]",349.66666667,Wh/kg,None
LiNi0.45Fe0.1Mn1.45O4,"[{'Li': '1.0', 'Ni': '0.45', 'Fe': '0.1', 'Mn': '1.45', 'O': '4.0'}]",362.28571429,Wh/kg,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",50,Whkg−1,None
ZnSnO3 @ C,"[{'Zn': '1.0', 'Sn': '1.0', 'O': '3.0'}, {'C': '1.0'}]",3151,Wh/kg,None
LiTi2(PO4)2.88F0.12 / LiMn2O4,"[{'P': '2.88', 'O': '11.52', 'Li': '1.0', 'Ti': '2.0', 'F': '0.12'}, {'Li': '1.",43.7,Whkg−1,None
Cobalt oxide,"[{'Co': '2.0', 'O': '3.0'}]",9.2,Whkg−1,None
LixSn,"[{'Li': 'x', 'Sn': '1.0'}]",472.5723726,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",114,Whkg−1,None
RuO2,"[{'Ru': '1.0', 'O': '2.0'}]",12.4,Whkg−1,None
NiCo2S4,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",53.6,Whkg−1,None
MnFe2O4,"[{'Mn': '1.0', 'Fe': '2.0', 'O': '4.0'}]",1299.2573684,Wh/kg,None
Nb2O5,"[{'Nb': '2.0', 'O': '5.0'}]",95.55,Whkg−1,None
CaCl2,"[{'Ca': '1.0', 'Cl': '2.0'}]",18,Whkg−1,None
AlCl3 / acetamide,"[{'Al': '1.0', 'Cl': '3.0'}]",375,Wh/kg,None
PtRu,"[{'Pt': '1.0', 'Ru': '1.0'}]",227.51020129,Wh/kg,None
Bi2O3,"[{'Bi': '2.0', 'O': '3.0'}]",25.1,Whkg−1,None
Ni2P2O7 / / graphene,"[{'Ni': '2.0', 'P': '2.0', 'O': '7.0'}]",23.4,Whkg−1,None
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",690,Wh/kg,None
Ni(OH)2 / ZnO,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}, {'Zn': '1.0', 'O': '1.0'}]",42,Whkg−1,None
Co(OH)2,"[{'O': '2.0', 'H': '2.0', 'Co': '1.0'}]",19.5,Whkg−1,None
FeS2 @ FeSe2,"[{'Fe': '1.0', 'S': '2.0'}, {'Fe': '1.0', 'Se': '2.0'}]",969.37333333,Wh/kg,None
CoAl hydroxide,"[{'Co': '1.0', 'Al': '1.0'}]",25.6,Whkg−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",27.2,Whkg−1,None
NaGe,"[{'Na': '1.0', 'Ge': '1.0'}]",414.92077778,Wh/kg,None
V2O5 / CNT,"[{'V': '2.0', 'O': '5.0'}]",40,Whkg−1,None
Li / Mn,"[{'Li': '1.0'}, {'Mn': '1.0'}]",630.31676842,Wh/kg,None
FeCl3,"[{'Fe': '1.0', 'Cl': '3.0'}]",23.6,Whkg−1,None
Zn ZnI2,"[{'Zn': '2.0', 'I': '2.0'}]",12.2,Whkg−1,None
CoSe–G∥AC,"[{'Co': '1.0', 'Se': '1.0'}]",41.4,Whkg−1,None
Li[Li0.2Ni0.2Mn0.6]O2,"[{'Li': '1.2', 'Ni': '0.2', 'Mn': '0.6', 'O': '2.0'}]",710.88839286,Wh/kg,None
CuCo2S4 / CuCo2O4,"[{'Cu': '1.0', 'Co': '2.0', 'S': '4.0'}, {'Cu': '1.0', 'Co': '2.0', 'O': '4.0'}",16,Whkg−1,None
H2V3O8,"[{'H': '2.0', 'V': '3.0', 'O': '8.0'}]",845,Wh/kg,None
BiF3 / C,"[{'Bi': '1.0', 'F': '3.0'}, {'C': '1.0'}]",214.8,Wh/kg,None
WSe2,"[{'W': '1.0', 'Se': '2.0'}]",0.4,Wh/kg,None
Co2P,"[{'Co': '2.0', 'P': '1.0'}]",14.7,Whkg−1,None
Pt / / Mn2O3,"[{'Pt': '1.0'}, {'Mn': '2.0', 'O': '3.0'}]",17.7,Whkg−1,None
NiCo2O4 @ Ni4.5Co4.5S8-4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Ni': '4.5', 'Co': '4.5', 'S': '8.0'}",124.77,Whkg−1,None
CoMoS4,"[{'Co': '1.0', 'Mo': '1.0', 'S': '4.0'}]",17,Whkg−1,None
Ni(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",68,Whkg−1,None
NiCo2S4 @ NiMoO4 / / AC,"[{'Ni': '2.0', 'Co': '2.0', 'S': '4.0', 'Mo': '1.0', 'O': '4.0'}]",33.1,Whkg−1,None
CuzV207,"[{'Cu': 'z', 'V': '207.0'}]",930,Wh/g,None
MnCO3,"[{'Mn': '1.0', 'C': '1.0', 'O': '3.0'}]",11,Whkg−1,None
Cu / Cu2O,"[{'Cu': '1.0'}, {'Cu': '2.0', 'O': '1.0'}]",407.86343333,Wh/kg,None
Li22Si5,"[{'Li': '22.0', 'Si': '5.0'}]",1573.0254545,Wh/kg,None
AC / NaNi0.33Co0.33Mn0.33PO4,"[{'Na': '1.0', 'Ni': '0.33', 'Co': '0.33', 'Mn': '0.33', 'P': '1.0', 'O': '4.0'",13,Whkg−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",6.2,Whkg−1,None
MoS2 / GNS,"[{'Mo': '1.0', 'S': '2.0'}]",78.9,Whkg−1,None
Sn-C / LiFe0.25Mn0.5Co0.25PO4,"[{'Li': '1.0', 'Fe': '0.25', 'Mn': '0.5', 'Co': '0.25', 'P': '1.0', 'O': '4.0'}",120,Whkg−1,None
TiO2−x,"[{'Ti': '1.0', 'O': '2.0'}]",404.9578,Wh/kg,None
WO3 / C,"[{'W': '1.0', 'O': '3.0'}, {'C': '1.0'}]",628.3352,Wh/kg,None
NaCoF3,"[{'Na': '1.0', 'Co': '1.0', 'F': '3.0'}]",275.22714286,Wh/kg,None
Li / LiCoAsO4,"[{'Li': '1.0'}, {'Li': '1.0', 'Co': '1.0', 'As': '1.0', 'O': '4.0'}]",251.66666667,Wh/kg,None
SiOC,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",931.34723,Wh/kg,None
2H MoS2,"[{'H': '1.0', 'Mo': '1.0', 'S': '2.0'}]",85.973333333,Wh/kg,None
CeS2,"[{'Ce': '1.0', 'S': '2.0'}]",20.28,Wh/kg,None
Cobalt-doped manganese oxide,"[{'Mn': '2.0', 'O': '7.0'}]",735,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",67.5,Whkg−1,None
Co3O4-R,"[{'Co': '3.0', 'O': '4.0'}]",323.89388571,Wh/kg,None
Phosphate,"[{'P': '1.0', 'O': '4.0'}]",13,Whkg−1,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",10,Whkg−1,None
Na3V2(PO4)3NVP,"[{'P': '4.0', 'O': '12.0', 'Na': '3.0', 'V': '3.0', 'N': '1.0'}]",400,Whkg−1,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",525,Whkg−1,None
CoMn2O4 / graphene / / CoMn2O4 /,"[{'Co': '1.0', 'Mn': '2.0', 'O': '4.0'}, {'Co': '1.0', 'Mn': '2.0', 'O': '4.0'}",37.4,Whkg−1,None
Na2Ti3O7,"[{'Na': '2.0', 'Ti': '3.0', 'O': '7.0'}]",58.5,Whkg−1,None
Manganese-oxide,"[{'Mn': '2.0', 'O': '7.0'}]",332,Whkg−1,None
Li2V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '2.0', 'V': '2.0'}]",224.518,Wh/kg,None
NaFeF3 / Na,"[{'Na': '1.0', 'Fe': '1.0', 'F': '3.0'}, {'Na': '1.0'}]",345.6,Wh/kg,None
Ag-LTO / TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",279.475,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",440,Whkg−1,None
TiO2 @ MoOxSy,"[{'Ti': '1.0', 'O': '2.0'}, {'Mo': '1.0', 'O': 'x', 'S': 'y'}]",636,Wh/kg,None
LiNi0.5Mn1.5O4−x,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",345,Wh/kg,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",780,Whkg−1,None
CoPc / C–S,"[{'Co': '1.0', 'P': 'c'}]",157.67846667,Wh/kg,None
ZnCo2O4,"[{'Zn': '1.0', 'Co': '2.0', 'O': '4.0'}]",640,Whkg−1,None
Li1.3Nb0.3V0.4O2,"[{'Li': '1.3', 'Nb': '0.3', 'V': '0.4', 'O': '2.0'}]",196,Wh/kg,None
CoO @ C nano,"[{'Co': '1.0', 'O': '1.0'}]",1890.5,Wh/kg,None
KNCF,"[{'K': '1.0', 'N': '1.0', 'C': '1.0', 'F': '1.0'}]",157,Whkg−1,None
NaMn3O5,"[{'Na': '1.0', 'Mn': '3.0', 'O': '5.0'}]",578.46,Wh/kg,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",80,Whkg−1,None
G-Ni(OH)2 / MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",13,Whkg−1,None
SnO2 / CNTs-10,"[{'Sn': '1.0', 'O': '2.0'}]",1222.25,Wh/kg,None
Methanol,"[{'C': '1.0', 'H': '4.0', 'O': '1.0'}]",320,Wh/kg,None
Triethylene glycol,"[{'H': '14.0', 'O': '4.0', 'C': '6.0'}]",18,Whkg−1,None
Li26Coo4N,"[{'Li': '26.0', 'Co': 'o4', 'N': '1.0'}]",868,Wh/kg,None
Cobalt hexacyanoferrate,"[{'C': '6.0', 'N': '6.0', 'Co': '1.0', 'Fe': '1.0'}]",6.36,Whkg−1,None
SnO2 / JF-AC based,"[{'Sn': '1.0', 'O': '2.0'}]",187,Whkg−1,None
Cu6Sn5 @ SnO2–C,"[{'Cu': '6.0', 'Sn': '5.0'}, {'Sn': '1.0', 'O': '2.0'}]",1258.6333333,Wh/kg,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",584,Whkg−1,None
LiTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ti': '2.0'}]",14,Whkg−1,None
NiCo2S4 / / AC,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",24.78,Wh/kg,None
TiO2-B,"[{'Ti': '1.0', 'O': '2.0'}]",19.3,Wh/kg,None
TiO2 @ Si,"[{'Ti': '1.0', 'O': '2.0'}, {'Si': '1.0'}]",4982.03125,Wh/kg,None
Li0.33MnO2,"[{'Li': '0.33', 'Mn': '1.0', 'O': '2.0'}]",399.28683036,Wh/kg,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",578,Whkg−1,None
NiMn1.5Co0.5O4,"[{'Ni': '1.0', 'Mn': '1.5', 'Co': '0.5', 'O': '4.0'}]",399.18975,Wh/kg,None
TiO2 / Ni(OH)2,"[{'Ti': '1.0', 'O': '2.0'}, {'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",205.7,Wh/kg,None
LiFeTiO4 / CNTs,"[{'Li': '1.0', 'Fe': '1.0', 'Ti': '1.0', 'O': '4.0'}]",521.91,Wh/kg,None
Co3O4–Ni3(VO4)2,"[{'Co': '3.0', 'O': '4.0'}]",31.2,Whkg−1,None
Co(OH)2 / / AC,"[{'O': '2.0', 'H': '2.0', 'Co': '1.0'}]",21.9,Whkg−1,None
Ni(OH)2–Ni,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",20.6,Whkg−1,None
Polypyrrole,"[{'C': '4.0', 'H': '3.0', 'N': '1.0'}]",17.5,Whkg−1,None
